X,Y,NAME,LAYER,GM_TYPE,MAP_NAME,<img_src,KML_STYLE,gx_media_l,icon_url
81.7945273,25.4382084,"733, Rajroopur Rd, Rajrooppur, Prayagraj, Uttar Pradesh 211011","<img src=""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/ijf5ca4dubuv7ig236mecvhm9o/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALp0-SSfrHV0FGLFnG2ZilDFp9J_30nl7wK-7KN-0xrt8uI-",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/ijf5ca4dubuv7ig236mecvhm9o/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALp0-SSfrHV0FGLFnG2ZilDFp9J_30nl7wK-7KN-0xrt8uI-no-KWQZdF",icon-1899-DB4436,https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/ijf5ca4dubuv7ig236mecvhm9o/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALp0-SSfrHV0FGLFnG2ZilDFp9J_30nl7wK-7KN-0xrt8uI-no-KWQZdF8,
81.905362,25.4363725,"7B/11, Prayagraj, Uttar Pradesh 211019","<img src=""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/t1nqem9ro01il2l7qg2hqsg8ak/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpHDib3PcAhLdvq7VPENhU3wwOyBruKtyu7puhaZXfgU7qb",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/t1nqem9ro01il2l7qg2hqsg8ak/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpHDib3PcAhLdvq7VPENhU3wwOyBruKtyu7puhaZXfgU7qbr1vRNWHe3",icon-1899-DB4436,https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/t1nqem9ro01il2l7qg2hqsg8ak/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpHDib3PcAhLdvq7VPENhU3wwOyBruKtyu7puhaZXfgU7qbr1vRNWHe3z,
81.776052,25.432672,"47, HIG, DEVPRAGAM COLONY,JHALWA, PRAYGARAJ","<img src=""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/j5p88q20r4erom19k9ulfblbpo/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrfcYdFp8lBtRv558NrBiMtyyZuZp5oLuO12v_KFVbtf91E",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/j5p88q20r4erom19k9ulfblbpo/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrfcYdFp8lBtRv558NrBiMtyyZuZp5oLuO12v_KFVbtf91Ey9PeGn3YL",icon-1899-DB4436,https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/j5p88q20r4erom19k9ulfblbpo/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrfcYdFp8lBtRv558NrBiMtyyZuZp5oLuO12v_KFVbtf91Ey9PeGn3YLZ,
81.8182025,25.43972488,215 noorullah rd roshan bagh prayaagraj uttar pradesh 211003,"<img src=""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/a80j52vasiaij4kv5eclplnet4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALo1Il6qxgA3ZxXcnHn1-ghO4LC_7jWW4Qbb71SlArKrJrwo",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/a80j52vasiaij4kv5eclplnet4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALo1Il6qxgA3ZxXcnHn1-ghO4LC_7jWW4Qbb71SlArKrJrwoDctbYt4SP",icon-1899-DB4436,https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/a80j52vasiaij4kv5eclplnet4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALo1Il6qxgA3ZxXcnHn1-ghO4LC_7jWW4Qbb71SlArKrJrwoDctbYt4SPn,
81.82344314,25.43864127,216 noorullah rd khuldabad chauraha prayagraj 211003,"<img src=""https://doc-14-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/j6nqldoo2679h81ea41f866qm0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALr0suMV7HVZO6UuNMLG3tAitO-jLSE8M-NKMAZnB_1TAmH4",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-14-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/j6nqldoo2679h81ea41f866qm0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALr0suMV7HVZO6UuNMLG3tAitO-jLSE8M-NKMAZnB_1TAmH426-OZuc5s",icon-1899-DB4436,https://doc-14-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/j6nqldoo2679h81ea41f866qm0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALr0suMV7HVZO6UuNMLG3tAitO-jLSE8M-NKMAZnB_1TAmH426-OZuc5sV,
81.824509,25.4395759,"106/97B, Miurabad, Prayagraj, Uttar Pradesh 211003","<img src=""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/rvtd1c2ogp0asa6vbe4avb75qk/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrBIH-nATTHo70nu43vuDDYidvsxHNrufu2FnGSuhPIOrft",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/rvtd1c2ogp0asa6vbe4avb75qk/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrBIH-nATTHo70nu43vuDDYidvsxHNrufu2FnGSuhPIOrftIVThHQes1",icon-1899-DB4436,https://doc-10-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/rvtd1c2ogp0asa6vbe4avb75qk/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrBIH-nATTHo70nu43vuDDYidvsxHNrufu2FnGSuhPIOrftIVThHQes1X,
81.763819,25.434302,"UNNAMED ROAD, KABIR NAGAR, DEVPRAYAM COLONY, JHALWA,","<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/ghtt0cf2r6i73287ct5o3iado8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrcfyM8pX-jPc5kjZ7rbJBnVQNU2Wq5tjKDDDo6HM8miWVG",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/ghtt0cf2r6i73287ct5o3iado8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrcfyM8pX-jPc5kjZ7rbJBnVQNU2Wq5tjKDDDo6HM8miWVGFj2P6awQN",icon-1899-DB4436,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/ghtt0cf2r6i73287ct5o3iado8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrcfyM8pX-jPc5kjZ7rbJBnVQNU2Wq5tjKDDDo6HM8miWVGFj2P6awQNg,
81.8579379,25.40879,nani jail rd ambedhkar nagar  prayagraj,"<img src=""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/g59jmjlft5bb7tb67qg12k7lj8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpdJ89w7HRKXhbua2eKoBzpcHcMMRG3-C_UnjJNuH82wXgr",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/g59jmjlft5bb7tb67qg12k7lj8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpdJ89w7HRKXhbua2eKoBzpcHcMMRG3-C_UnjJNuH82wXgrXy15qcGgl",icon-1899-DB4436,https://doc-0c-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/g59jmjlft5bb7tb67qg12k7lj8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpdJ89w7HRKXhbua2eKoBzpcHcMMRG3-C_UnjJNuH82wXgrXy15qcGglJ,
81.8194029,25.4399289,"44C/41, Lukarganj, Prayagraj, Uttar Pradesh 211001","<img src=""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/h59s15o3j5kq8vr46o7kudeb14/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALonN--hWwwDfb4LUvx8FfWBO7Wl1osavYd3SWypwckYGsP1",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/h59s15o3j5kq8vr46o7kudeb14/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALonN--hWwwDfb4LUvx8FfWBO7Wl1osavYd3SWypwckYGsP1auD8-nlIW",icon-1899-DB4436,https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/h59s15o3j5kq8vr46o7kudeb14/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALonN--hWwwDfb4LUvx8FfWBO7Wl1osavYd3SWypwckYGsP1auD8-nlIWx,
81.766282,25.435051,"A-169, AWAS VIKAS COLONY DEVPRAYAGAM JHLWA PRAYAGARJ","<img src=""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/91d97duhvkkmcg47s87vfdurn4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqzTcZK36z3NPMxVdP4IE4EMDh4gy0FYgpccAOHkc86UOed",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/91d97duhvkkmcg47s87vfdurn4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqzTcZK36z3NPMxVdP4IE4EMDh4gy0FYgpccAOHkc86UOede2G9PZWvd",icon-1899-DB4436,https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/91d97duhvkkmcg47s87vfdurn4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqzTcZK36z3NPMxVdP4IE4EMDh4gy0FYgpccAOHkc86UOede2G9PZWvdA,
81.8635405,25.3961878,"598/349, Naini Bazar, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/0t1bmvlv05naqlcmoe8g06ilj4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrHgr2gzA35FUAA23l2ZuS_rrQkBP-hoxcJaZUt8wi8WLoY",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/0t1bmvlv05naqlcmoe8g06ilj4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrHgr2gzA35FUAA23l2ZuS_rrQkBP-hoxcJaZUt8wi8WLoY6IbL54tO4",icon-1899-DB4436,https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/0t1bmvlv05naqlcmoe8g06ilj4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrHgr2gzA35FUAA23l2ZuS_rrQkBP-hoxcJaZUt8wi8WLoY6IbL54tO4K,
81.8592039,25.4124629,14d daud nagar nani prayagraj,"<img src=""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/m13ab4p856jg6urebk2lu7u5r8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALruq-L9wGHW9rJGNI6cSzJHSHap8ySN0k55YxvPN876GH6X",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/m13ab4p856jg6urebk2lu7u5r8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALruq-L9wGHW9rJGNI6cSzJHSHap8ySN0k55YxvPN876GH6XETEsnAeao",icon-1899-DB4436,https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/m13ab4p856jg6urebk2lu7u5r8/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALruq-L9wGHW9rJGNI6cSzJHSHap8ySN0k55YxvPN876GH6XETEsnAeaoZ,
81.8671369,25.4453607,"478/213B-1A, Bismil Allahabadi Marg, Alopibagh, Daraganj, Prayagraj, Uttar Pradesh 211006","<img src=""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/5o7q4bpjg0r44p0vml52bicjmc/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqAWtTsSem1zYNYGpNLZ2My3KMWMZqqZOgPUaKoykBY3Sab",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/5o7q4bpjg0r44p0vml52bicjmc/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqAWtTsSem1zYNYGpNLZ2My3KMWMZqqZOgPUaKoykBY3SabBiSWsSRZB",icon-1899-DB4436,https://doc-08-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/5o7q4bpjg0r44p0vml52bicjmc/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqAWtTsSem1zYNYGpNLZ2My3KMWMZqqZOgPUaKoykBY3SabBiSWsSRZBO,
81.905528,25.426353,"B17, PRAYAGARAJ, UTTAR PRADESH ","<img src=""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/avrn3upvv4asf611ch2hjtahjs/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALp5KzN2pSINZX8nVlAqdmFlhJJviLbAqLbY645KdczsrmLO",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/avrn3upvv4asf611ch2hjtahjs/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALp5KzN2pSINZX8nVlAqdmFlhJJviLbAqLbY645KdczsrmLOGzQzrjvNY",icon-1899-DB4436,https://doc-00-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/avrn3upvv4asf611ch2hjtahjs/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALp5KzN2pSINZX8nVlAqdmFlhJJviLbAqLbY645KdczsrmLOGzQzrjvNYK,
81.8757035,25.4455478,"87b 2  Tilak Nagar Underpass, Tilak Nagar, Allahpur, Prayagraj, Uttar Pradesh 211006","<img src=""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/g7ogt32dq5l08oo2tfresmo300/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALodFXKS9MWbLM4CxlrovhyfTjB6z_ZXQGeD02DX1wctoKoa",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/g7ogt32dq5l08oo2tfresmo300/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALodFXKS9MWbLM4CxlrovhyfTjB6z_ZXQGeD02DX1wctoKoa3erfZYQwN",icon-1899-DB4436,https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/g7ogt32dq5l08oo2tfresmo300/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALodFXKS9MWbLM4CxlrovhyfTjB6z_ZXQGeD02DX1wctoKoa3erfZYQwNa,
81.8742672,25.3965938,"68/6, Labour Colony, Naini, Prayagraj, Uttar Pradesh 211008","<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/8qng8mbgc1k59ln8ip4gude6n0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpJj34HthYrsShy51OMOTcORbNlNE50r2YnjI2BqfI_Kn6n",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/8qng8mbgc1k59ln8ip4gude6n0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpJj34HthYrsShy51OMOTcORbNlNE50r2YnjI2BqfI_Kn6nYoLdxFd4P",icon-1899-DB4436,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/8qng8mbgc1k59ln8ip4gude6n0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALpJj34HthYrsShy51OMOTcORbNlNE50r2YnjI2BqfI_Kn6nYoLdxFd4PW,
81.8724711,25.4452988,"242, Daraganj, Prayagraj, Uttar Pradesh 211006","<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/vgbsuokhv04s5ouhpitm5ajsm4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq_JMPZDIOB0SCkQsktldlSx7ISU8Rh8Fj72vY4o5Ie5RfV",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/vgbsuokhv04s5ouhpitm5ajsm4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq_JMPZDIOB0SCkQsktldlSx7ISU8Rh8Fj72vY4o5Ie5RfVEECs3s-90",icon-1899-DB4436,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/vgbsuokhv04s5ouhpitm5ajsm4/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq_JMPZDIOB0SCkQsktldlSx7ISU8Rh8Fj72vY4o5Ie5RfVEECs3s-90C,
81.9170427,25.4241486,3/465 narayan das ka pura prayagraj,"<img src=""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9od7ma6t255ji7cib7h347vggo/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqwHGW57DdX_7RZZK07wPlwZHjgcVdvmzTUigENFOW9G3xi",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9od7ma6t255ji7cib7h347vggo/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqwHGW57DdX_7RZZK07wPlwZHjgcVdvmzTUigENFOW9G3xixlSbZUpMB",icon-1899-DB4436,https://doc-0o-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/9od7ma6t255ji7cib7h347vggo/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALqwHGW57DdX_7RZZK07wPlwZHjgcVdvmzTUigENFOW9G3xixlSbZUpMBW,
81.8749289,25.4487239,"349/69A, Allahpur, Prayagraj, Uttar Pradesh 211006","<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/2d13it4i74bttdjjs4ufmbr3ag/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq2UNFE8JTEDXkiYWjQFOiHbm7gezXmoPrptMzws0Ma0ONV",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/2d13it4i74bttdjjs4ufmbr3ag/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq2UNFE8JTEDXkiYWjQFOiHbm7gezXmoPrptMzws0Ma0ONV3Noqq0eYt",icon-1899-DB4436,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/2d13it4i74bttdjjs4ufmbr3ag/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALq2UNFE8JTEDXkiYWjQFOiHbm7gezXmoPrptMzws0Ma0ONV3Noqq0eYtT,
81.83467609,25.44115576,near bhagwati electrical 356/308 shahganj electronics ln johnston ganj miurabad prayagraj uttar pradesh,"<img src=""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/t2s6bbq5a3a02kj418tpd73uk0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrp9vmclbguOURg_sJqWkudDUMOnVsRdX3CFwH6O5RDryls",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/t2s6bbq5a3a02kj418tpd73uk0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrp9vmclbguOURg_sJqWkudDUMOnVsRdX3CFwH6O5RDrylsB8GlCkkwU",icon-1899-DB4436,https://doc-04-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/t2s6bbq5a3a02kj418tpd73uk0/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALrp9vmclbguOURg_sJqWkudDUMOnVsRdX3CFwH6O5RDrylsB8GlCkkwUa,
81.80712,25.45651,KASARI MASARI 300/205/4B PRAYAGARJ UTTAR PRADESH,"<img src=""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/sl2r8l8trop37jeqgg9889mcdg/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoHkhFInSf1FsItngl2uDrK-lhi8GAMRsZV4pRG-ZHAqfPw",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/sl2r8l8trop37jeqgg9889mcdg/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoHkhFInSf1FsItngl2uDrK-lhi8GAMRsZV4pRG-ZHAqfPwSt69RygsK",icon-1899-DB4436,https://doc-0k-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/sl2r8l8trop37jeqgg9889mcdg/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALoHkhFInSf1FsItngl2uDrK-lhi8GAMRsZV4pRG-ZHAqfPwSt69RygsKa,
81.8177008,25.4170556,"155/28, Karelabagh, Azad Nagar, Prayagraj, Uttar Pradesh 211016","<img src=""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/n1218s380dp11m92stuss7ee5s/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALotzjsNpArwyvlbbW7aKdGW2vUJOjPPs0gOyxEninhpufRA",Unknown Point Feature,Containment Zone_22.04.2021.kml,"""https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/n1218s380dp11m92stuss7ee5s/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALotzjsNpArwyvlbbW7aKdGW2vUJOjPPs0gOyxEninhpufRAhTBJK7wk8",icon-1899-DB4436,https://doc-0g-14-mymaps.googleusercontent.com/untrusted/hostedimage/u5i2832c8pf3b7vfu9peht28c0/n1218s380dp11m92stuss7ee5s/1619782940750/j0pdvHI7jJhQA_JQaI3fUF2EZsX0MORe/03782050576812879883/5AF2TALotzjsNpArwyvlbbW7aKdGW2vUJOjPPs0gOyxEninhpufRAhTBJK7wk8z,
